DATETIME,VOLUME,OPEN,CLOSE,MIN,MAX
04-11-2010 01:46:01,238,1.0037,1.004,1.0035,1.0043
04-11-2010 01:47:01,136,1.0041,1.0043,1.0037,1.0044
04-11-2010 01:48:01,105,1.0042,1.0042,1.0039,1.0044
04-11-2010 01:49:01,221,1.0042,1.004,1.0035,1.0045
04-11-2010 01:50:01,110,1.004,1.004,1.0035,1.0042
04-11-2010 01:51:01,144,1.0041,1.0037,1.0034,1.0042
04-11-2010 01:52:01,145,1.0039,1.0036,1.0034,1.0042
04-11-2010 01:53:01,91,1.0039,1.0039,1.0037,1.004
04-11-2010 01:54:01,105,1.0038,1.0035,1.0035,1.004
04-11-2010 01:55:01,187,1.0035,1.0035,1.0032,1.0041
04-11-2010 01:56:01,154,1.0034,1.0039,1.0033,1.0041
04-11-2010 01:57:01,127,1.0038,1.0038,1.0034,1.0041
04-11-2010 01:58:01,207,1.0038,1.0036,1.0033,1.0039
04-11-2010 01:59:01,329,1.0036,1.0034,1.0029,1.0039
04-11-2010 02:00:01,198,1.0035,1.0034,1.0029,1.0037
04-11-2010 02:01:01,153,1.0035,1.0034,1.0029,1.0036
04-11-2010 02:02:01,129,1.0034,1.0034,1.0031,1.0036
04-11-2010 02:03:01,167,1.0034,1.0038,1.0031,1.0039
04-11-2010 02:04:01,163,1.0037,1.0037,1.0033,1.0041
04-11-2010 02:05:01,144,1.0037,1.0037,1.0033,1.004
04-11-2010 02:06:01,162,1.0038,1.0037,1.0036,1.0041
04-11-2010 02:07:01,123,1.0037,1.0038,1.0032,1.0039
04-11-2010 02:08:01,108,1.0037,1.0038,1.0034,1.004
04-11-2010 02:09:01,206,1.0038,1.0038,1.0034,1.0042
04-11-2010 02:10:01,76,1.0038,1.0039,1.0037,1.0043
04-11-2010 02:11:01,171,1.004,1.0037,1.0034,1.0042
04-11-2010 02:12:01,167,1.004,1.0037,1.0032,1.0042
04-11-2010 02:13:01,211,1.0036,1.0037,1.0033,1.004
04-11-2010 02:14:01,152,1.0037,1.0037,1.0033,1.0039
04-11-2010 02:15:01,162,1.0037,1.0035,1.0033,1.004
04-11-2010 02:16:01,51,1.0036,1.0036,1.0033,1.0038
04-11-2010 02:17:01,230,1.0036,1.0036,1.0031,1.0038
04-11-2010 02:18:01,144,1.0036,1.0037,1.0033,1.0039
04-11-2010 02:19:01,108,1.0037,1.0035,1.0033,1.0039
04-11-2010 02:20:01,151,1.0035,1.0035,1.0032,1.0038
04-11-2010 02:21:01,87,1.0036,1.0036,1.0033,1.0038
04-11-2010 02:22:01,169,1.0036,1.0037,1.0033,1.0038
04-11-2010 02:23:01,68,1.0036,1.0037,1.0032,1.0038
04-11-2010 02:24:01,98,1.0036,1.0037,1.0033,1.0039
04-11-2010 02:25:01,180,1.0037,1.0038,1.0034,1.004
04-11-2010 02:26:01,162,1.0037,1.0038,1.0032,1.0039
04-11-2010 02:27:01,62,1.0036,1.0036,1.0035,1.0039
04-11-2010 02:28:01,143,1.0037,1.0039,1.0034,1.0042
04-11-2010 02:29:01,89,1.0039,1.0039,1.0035,1.0041
04-11-2010 02:30:01,167,1.0039,1.0039,1.0037,1.0041
04-11-2010 02:31:01,108,1.0039,1.0041,1.0035,1.0043
04-11-2010 02:32:01,128,1.0041,1.0039,1.0035,1.0043
04-11-2010 02:33:01,127,1.0039,1.0037,1.0036,1.0042
04-11-2010 02:34:01,108,1.0039,1.004,1.0035,1.0042
04-11-2010 02:35:01,119,1.004,1.0041,1.0037,1.0043
04-11-2010 02:36:01,132,1.004,1.004,1.0037,1.0043
04-11-2010 02:37:01,151,1.004,1.0041,1.0037,1.0044
04-11-2010 02:38:01,139,1.0041,1.004,1.0036,1.0043
04-11-2010 02:39:01,158,1.0041,1.0042,1.0037,1.0043
04-11-2010 02:40:01,119,1.0041,1.0041,1.0039,1.0043
04-11-2010 02:41:01,191,1.004,1.0042,1.0038,1.0044
04-11-2010 02:42:01,135,1.0041,1.0044,1.0037,1.0046
04-11-2010 02:43:01,123,1.0044,1.0043,1.0039,1.0046
04-11-2010 02:44:01,114,1.0042,1.0043,1.0039,1.0046
04-11-2010 02:45:01,187,1.0043,1.0043,1.0038,1.0046
04-11-2010 02:46:01,175,1.0043,1.0044,1.0041,1.0045
04-11-2010 02:47:01,200,1.0043,1.0042,1.004,1.0045
04-11-2010 02:48:01,137,1.0043,1.0042,1.0037,1.0044
04-11-2010 02:49:01,142,1.0042,1.0041,1.004,1.0044
04-11-2010 02:50:01,157,1.0041,1.004,1.0035,1.0043
04-11-2010 02:51:01,146,1.004,1.0042,1.0037,1.0044
04-11-2010 02:52:01,66,1.0041,1.0041,1.0037,1.0043
04-11-2010 02:53:01,124,1.0041,1.0042,1.0038,1.0043
04-11-2010 02:54:01,123,1.0042,1.0039,1.0037,1.0044
04-11-2010 02:55:01,54,1.0041,1.0041,1.0038,1.0043
04-11-2010 02:56:01,151,1.0041,1.0042,1.0037,1.0044
04-11-2010 02:57:01,102,1.0041,1.0043,1.0037,1.0044
04-11-2010 02:58:01,65,1.0043,1.0042,1.0038,1.0044
04-11-2010 02:59:01,129,1.0043,1.0041,1.0036,1.0044
04-11-2010 03:00:01,342,1.0042,1.0043,1.0037,1.0046
04-11-2010 03:01:01,145,1.0042,1.0044,1.0038,1.0045
04-11-2010 03:02:01,113,1.0045,1.0044,1.004,1.0045
04-11-2010 03:03:01,164,1.0043,1.0044,1.0038,1.0047
04-11-2010 03:04:01,168,1.0043,1.0044,1.0039,1.0048
04-11-2010 03:05:01,179,1.0045,1.0041,1.004,1.0048
04-11-2010 03:06:01,515,1.0045,1.0055,1.004,1.0059
04-11-2010 03:07:01,363,1.0055,1.0052,1.0048,1.0057
04-11-2010 03:08:01,303,1.0053,1.0055,1.0046,1.0057
04-11-2010 03:09:01,335,1.0055,1.0059,1.0051,1.0063
04-11-2010 03:10:01,245,1.006,1.0056,1.0053,1.0062
04-11-2010 03:11:01,321,1.0056,1.0061,1.0052,1.0062
04-11-2010 03:12:01,281,1.0061,1.006,1.0054,1.0063
04-11-2010 03:13:01,196,1.006,1.0058,1.0054,1.0063
04-11-2010 03:14:01,276,1.0058,1.0057,1.0053,1.0061
04-11-2010 03:15:01,487,1.0057,1.0048,1.0043,1.0059
04-11-2010 03:16:01,427,1.0048,1.0048,1.0044,1.0055
04-11-2010 03:17:01,482,1.0047,1.0045,1.0039,1.005
04-11-2010 03:18:01,323,1.0043,1.0049,1.0042,1.0052
04-11-2010 03:19:01,280,1.0049,1.0047,1.0044,1.0051
04-11-2010 03:20:01,289,1.0048,1.0047,1.0042,1.0051
04-11-2010 03:21:01,91,1.0047,1.0048,1.0046,1.005
04-11-2010 03:22:01,144,1.0048,1.0047,1.0044,1.005
04-11-2010 03:23:01,147,1.0048,1.0047,1.0044,1.0051
04-11-2010 03:24:01,465,1.0048,1.0038,1.0037,1.0049
04-11-2010 03:25:01,584,1.0039,1.0038,1.0029,1.004
04-11-2010 03:26:01,418,1.0037,1.0036,1.0032,1.0046
04-11-2010 03:27:01,229,1.0038,1.0041,1.0034,1.0042
04-11-2010 03:28:01,649,1.0041,1.005,1.0035,1.0055
04-11-2010 03:29:01,325,1.005,1.0051,1.0045,1.0054
04-11-2010 03:30:01,250,1.0051,1.0049,1.0046,1.0053
04-11-2010 03:31:01,426,1.005,1.0048,1.0044,1.0051
04-11-2010 03:32:01,181,1.0048,1.0051,1.0045,1.0053
04-11-2010 03:33:01,297,1.0051,1.0054,1.0047,1.0056
04-11-2010 03:34:01,147,1.0055,1.0054,1.0046,1.0056
04-11-2010 03:35:01,150,1.0054,1.0052,1.0049,1.0056
04-11-2010 03:36:01,216,1.0053,1.0049,1.0047,1.0054
04-11-2010 03:37:01,126,1.005,1.0049,1.0045,1.0054
04-11-2010 03:38:01,153,1.005,1.0049,1.0046,1.0053
04-11-2010 03:39:01,113,1.0051,1.0053,1.0047,1.0054
04-11-2010 03:40:01,76,1.0051,1.0052,1.0048,1.0054
04-11-2010 03:41:01,148,1.0051,1.0052,1.0049,1.0054
04-11-2010 03:42:01,246,1.0052,1.0053,1.0048,1.0056
04-11-2010 03:43:01,110,1.0052,1.0053,1.005,1.0055
04-11-2010 03:44:01,128,1.0053,1.0049,1.0048,1.0055
04-11-2010 03:45:01,104,1.0052,1.0053,1.0051,1.0055
04-11-2010 03:46:01,89,1.0052,1.0053,1.005,1.0055
04-11-2010 03:47:01,196,1.0054,1.0052,1.0049,1.0055
04-11-2010 03:48:01,108,1.0052,1.005,1.0046,1.0054
04-11-2010 03:49:01,177,1.005,1.0049,1.0045,1.0052
04-11-2010 03:50:01,188,1.0049,1.005,1.0044,1.0052
04-11-2010 03:51:01,184,1.0049,1.0052,1.0046,1.0055
04-11-2010 03:52:01,158,1.0052,1.005,1.0045,1.0053
04-11-2010 03:53:01,100,1.0048,1.0048,1.0047,1.0052
04-11-2010 03:54:01,46,1.0049,1.0049,1.0047,1.005
04-11-2010 03:55:01,77,1.0049,1.0048,1.0044,1.005
04-11-2010 03:56:01,167,1.0047,1.0048,1.0042,1.005
04-11-2010 03:57:01,56,1.0046,1.0048,1.0044,1.0049
04-11-2010 03:58:01,191,1.0046,1.0046,1.0043,1.0052
04-11-2010 03:59:01,58,1.0046,1.005,1.0045,1.0052
04-11-2010 04:00:01,162,1.005,1.0053,1.0046,1.0055
04-11-2010 04:01:01,162,1.005,1.0052,1.0049,1.0055
04-11-2010 04:02:01,103,1.0052,1.0053,1.0049,1.0055
04-11-2010 04:03:01,157,1.0052,1.0055,1.0049,1.006
04-11-2010 04:04:01,165,1.0055,1.0057,1.005,1.0058
04-11-2010 04:05:01,226,1.0054,1.0058,1.0053,1.0061
04-11-2010 04:06:01,222,1.0055,1.0058,1.0052,1.006
04-11-2010 04:07:01,128,1.0058,1.0055,1.0054,1.006
04-11-2010 04:08:01,140,1.0056,1.0059,1.0055,1.0062
04-11-2010 04:09:01,264,1.0059,1.0056,1.0053,1.0062
04-11-2010 04:10:01,196,1.0056,1.0053,1.0051,1.0058
04-11-2010 04:11:01,85,1.0053,1.0053,1.005,1.0056
04-11-2010 04:12:01,79,1.0054,1.0053,1.0051,1.0055
04-11-2010 04:13:01,31,1.0053,1.0055,1.0051,1.0055
04-11-2010 04:14:01,63,1.0054,1.0054,1.0052,1.0055
04-11-2010 04:15:01,86,1.0055,1.0055,1.005,1.0057
04-11-2010 04:16:01,68,1.0055,1.0055,1.0052,1.0057
04-11-2010 04:17:01,64,1.0055,1.0056,1.0051,1.0057
04-11-2010 04:18:01,117,1.0056,1.0054,1.0051,1.0057
04-11-2010 04:19:01,74,1.0054,1.0055,1.0052,1.0056
04-11-2010 04:20:01,176,1.0054,1.0055,1.005,1.0057
04-11-2010 04:21:01,226,1.0055,1.0053,1.005,1.0058
04-11-2010 04:22:01,111,1.0053,1.0055,1.0052,1.0057
04-11-2010 04:23:01,200,1.0055,1.0054,1.005,1.0056
04-11-2010 04:24:01,98,1.0054,1.0053,1.0049,1.0055
04-11-2010 04:25:01,71,1.0053,1.0052,1.005,1.0055
04-11-2010 04:26:01,171,1.0052,1.0053,1.0049,1.0055
04-11-2010 04:27:01,195,1.0053,1.0051,1.0048,1.0056
04-11-2010 04:28:01,49,1.0052,1.0052,1.005,1.0054
04-11-2010 04:29:01,78,1.0052,1.0052,1.0049,1.0054
04-11-2010 04:30:01,176,1.0051,1.005,1.0045,1.0054
04-11-2010 04:31:01,72,1.0049,1.005,1.0047,1.0053
04-11-2010 04:32:01,115,1.005,1.005,1.0046,1.0053
04-11-2010 04:33:01,149,1.005,1.0046,1.0043,1.0053
04-11-2010 04:34:01,246,1.0047,1.005,1.0045,1.0053
04-11-2010 04:35:01,127,1.005,1.0048,1.0044,1.0053
04-11-2010 04:36:01,106,1.0048,1.0052,1.0046,1.0054
04-11-2010 04:37:01,89,1.0052,1.0052,1.0046,1.0053
04-11-2010 04:38:01,101,1.0052,1.0052,1.0049,1.0054
04-11-2010 04:39:01,143,1.0052,1.0052,1.0048,1.0055
04-11-2010 04:40:01,257,1.0052,1.0054,1.0049,1.0056
04-11-2010 04:41:01,262,1.0052,1.0054,1.005,1.0056
04-11-2010 04:42:01,120,1.0054,1.0055,1.0052,1.0057
04-11-2010 04:43:01,44,1.0055,1.0055,1.005,1.0056
04-11-2010 04:44:01,77,1.0055,1.0055,1.0051,1.0058
04-11-2010 04:45:01,119,1.0055,1.0055,1.0052,1.0057
04-11-2010 04:46:01,124,1.0056,1.0055,1.0051,1.0059
04-11-2010 04:47:01,293,1.0054,1.0055,1.0053,1.0059
04-11-2010 04:48:01,139,1.0056,1.0057,1.0053,1.0058
04-11-2010 04:49:01,65,1.0058,1.0057,1.0053,1.0059
04-11-2010 04:50:01,100,1.0056,1.0056,1.0054,1.0059
04-11-2010 04:51:01,167,1.0056,1.0057,1.0053,1.0059
04-11-2010 04:52:01,121,1.0057,1.0057,1.0054,1.0059
04-11-2010 04:53:01,99,1.0057,1.0056,1.0054,1.0059
04-11-2010 04:54:01,108,1.0055,1.0058,1.0053,1.0059
04-11-2010 04:55:01,33,1.0058,1.0057,1.0055,1.0059
04-11-2010 04:56:01,129,1.0057,1.0057,1.0052,1.0059
04-11-2010 04:57:01,107,1.0057,1.0056,1.0054,1.0059
04-11-2010 04:58:01,79,1.0057,1.0057,1.0053,1.0059
04-11-2010 04:59:01,88,1.0056,1.0057,1.0055,1.0059
04-11-2010 05:00:01,70,1.0057,1.0057,1.0051,1.0059
04-11-2010 05:01:01,82,1.0057,1.0055,1.0053,1.0059
04-11-2010 05:02:01,104,1.0058,1.0056,1.0053,1.0059
04-11-2010 05:03:01,128,1.0058,1.0056,1.0053,1.0059
04-11-2010 05:04:01,107,1.0056,1.0055,1.0051,1.0058
04-11-2010 05:05:01,123,1.0055,1.0055,1.0052,1.0057
04-11-2010 05:06:01,66,1.0054,1.0054,1.0051,1.0057
04-11-2010 05:07:01,89,1.0054,1.0054,1.005,1.0056
04-11-2010 05:08:01,117,1.0055,1.0053,1.0049,1.0056
04-11-2010 05:09:01,85,1.0054,1.0053,1.0048,1.0055
04-11-2010 05:10:01,98,1.0053,1.0052,1.0048,1.0055
04-11-2010 05:11:01,133,1.0054,1.0053,1.0048,1.0055
04-11-2010 05:12:01,89,1.0054,1.0051,1.0046,1.0054
04-11-2010 05:13:01,132,1.0051,1.0046,1.0044,1.0053
04-11-2010 05:14:01,199,1.0048,1.0049,1.0046,1.0052
04-11-2010 05:15:01,256,1.0049,1.0048,1.0042,1.005
04-11-2010 05:16:01,142,1.0046,1.0047,1.0042,1.0049
04-11-2010 05:17:01,81,1.0046,1.0046,1.0043,1.0048
04-11-2010 05:18:01,241,1.0047,1.005,1.0043,1.0053
04-11-2010 05:19:01,203,1.0051,1.0046,1.0044,1.0053
04-11-2010 05:20:01,203,1.005,1.005,1.0046,1.0053
04-11-2010 05:21:01,170,1.0049,1.0048,1.0042,1.0051
04-11-2010 05:22:01,146,1.0045,1.0048,1.0043,1.0052
04-11-2010 05:23:01,162,1.0048,1.0047,1.0043,1.0049
04-11-2010 05:24:01,113,1.0047,1.0046,1.0042,1.0049
04-11-2010 05:25:01,31,1.0047,1.0047,1.0044,1.0048
04-11-2010 05:26:01,180,1.0047,1.0048,1.0042,1.005
04-11-2010 05:27:01,199,1.0048,1.0047,1.0044,1.005
04-11-2010 05:28:01,199,1.0048,1.0046,1.0042,1.0049
04-11-2010 05:29:01,216,1.0046,1.0046,1.0043,1.005
04-11-2010 05:30:01,83,1.0048,1.0048,1.0044,1.005
04-11-2010 05:31:01,169,1.0048,1.0048,1.0043,1.0052
04-11-2010 05:32:01,172,1.0048,1.0049,1.0043,1.005
04-11-2010 05:33:01,41,1.0049,1.0048,1.0044,1.005
04-11-2010 05:34:01,135,1.0044,1.0046,1.0043,1.005
04-11-2010 05:35:01,304,1.0048,1.0042,1.0037,1.0048
04-11-2010 05:36:01,160,1.0042,1.0044,1.0036,1.0048
04-11-2010 05:37:01,151,1.0043,1.0041,1.0039,1.0046
04-11-2010 05:38:01,331,1.0041,1.0042,1.0035,1.0044
04-11-2010 05:39:01,296,1.0041,1.0043,1.0036,1.0044
04-11-2010 05:40:01,153,1.0043,1.0043,1.0038,1.0044
04-11-2010 05:41:01,159,1.0041,1.0039,1.0037,1.0044
04-11-2010 05:42:01,251,1.0044,1.0039,1.0036,1.0045
04-11-2010 05:43:01,202,1.0041,1.004,1.0035,1.0043
04-11-2010 05:44:01,289,1.004,1.0043,1.0036,1.0046
04-11-2010 05:45:01,93,1.0042,1.0042,1.0036,1.0045
04-11-2010 05:46:01,74,1.0043,1.0042,1.0038,1.0045
04-11-2010 05:47:01,48,1.0043,1.0042,1.0038,1.0045
04-11-2010 05:48:01,67,1.0044,1.0043,1.0041,1.0046
04-11-2010 05:49:01,91,1.0043,1.0045,1.004,1.0046
04-11-2010 05:50:01,117,1.0045,1.004,1.0039,1.0046
04-11-2010 05:51:01,92,1.0043,1.0045,1.0038,1.0046
04-11-2010 05:52:01,83,1.0044,1.0043,1.0038,1.0046
04-11-2010 05:53:01,262,1.004,1.0043,1.0038,1.0047
04-11-2010 05:54:01,134,1.0043,1.0044,1.0039,1.0046
04-11-2010 05:55:01,118,1.0044,1.0044,1.0039,1.0046
04-11-2010 05:56:01,69,1.0044,1.0042,1.0041,1.0047
04-11-2010 05:57:01,110,1.0045,1.0046,1.0041,1.0048
04-11-2010 05:58:01,212,1.0046,1.0046,1.0042,1.0049
04-11-2010 05:59:01,109,1.0047,1.0047,1.0042,1.0049
04-11-2010 06:00:01,131,1.0047,1.0048,1.0044,1.0049
04-11-2010 06:01:01,209,1.0048,1.0047,1.0042,1.0049
04-11-2010 06:02:01,142,1.0047,1.0045,1.0041,1.0049
04-11-2010 06:03:01,256,1.0045,1.0043,1.0038,1.0048
04-11-2010 06:04:01,230,1.0044,1.0043,1.004,1.0047
04-11-2010 06:05:01,135,1.0045,1.0043,1.0038,1.0047
04-11-2010 06:06:01,155,1.0043,1.0044,1.0041,1.0045
04-11-2010 06:07:01,67,1.0044,1.0044,1.004,1.0046
04-11-2010 06:08:01,171,1.0044,1.0046,1.004,1.0046
04-11-2010 06:09:01,181,1.0044,1.0043,1.0039,1.0047
04-11-2010 06:10:01,164,1.0044,1.0043,1.0039,1.0046
04-11-2010 06:11:01,234,1.0043,1.0044,1.0039,1.0047
04-11-2010 06:12:01,183,1.0044,1.0044,1.004,1.0047
04-11-2010 06:13:01,176,1.0045,1.0044,1.0042,1.0046
04-11-2010 06:14:01,138,1.0044,1.0045,1.0042,1.0046
04-11-2010 06:15:01,57,1.0044,1.0045,1.0043,1.0047
04-11-2010 06:16:01,197,1.0045,1.0049,1.0041,1.005
04-11-2010 06:17:01,271,1.0048,1.005,1.0042,1.0051
04-11-2010 06:18:01,233,1.005,1.0052,1.0046,1.0054
04-11-2010 06:19:01,233,1.0052,1.005,1.0046,1.0053
04-11-2010 06:20:01,203,1.0051,1.0051,1.0045,1.0054
04-11-2010 06:21:01,94,1.005,1.005,1.0047,1.0053
04-11-2010 06:22:01,284,1.005,1.005,1.0044,1.0053
04-11-2010 06:23:01,233,1.0048,1.0052,1.0045,1.0053
04-11-2010 06:24:01,174,1.0052,1.0051,1.0046,1.0054
04-11-2010 06:25:01,177,1.005,1.005,1.0046,1.0053
04-11-2010 06:26:01,75,1.005,1.005,1.0048,1.0053
04-11-2010 06:27:01,202,1.005,1.0051,1.0048,1.0052
04-11-2010 06:28:01,282,1.005,1.005,1.0043,1.0053
04-11-2010 06:29:01,97,1.005,1.0051,1.0045,1.0052
04-11-2010 06:30:01,284,1.005,1.0053,1.0046,1.0056
04-11-2010 06:31:01,115,1.0053,1.0054,1.0048,1.0057
04-11-2010 06:32:01,130,1.0051,1.0054,1.0048,1.0057
04-11-2010 06:33:01,186,1.0055,1.0053,1.0048,1.0057
04-11-2010 06:34:01,162,1.0052,1.0054,1.0048,1.0056
04-11-2010 06:35:01,43,1.0053,1.0053,1.005,1.0056
04-11-2010 06:36:01,123,1.0052,1.0054,1.0049,1.0057
04-11-2010 06:37:01,168,1.0054,1.0054,1.0051,1.0056
04-11-2010 06:38:01,164,1.0054,1.0054,1.0051,1.0056
04-11-2010 06:39:01,110,1.0055,1.0055,1.0049,1.0057
04-11-2010 06:40:01,126,1.0052,1.0054,1.0049,1.0057
04-11-2010 06:41:01,152,1.0055,1.0054,1.0049,1.0057
04-11-2010 06:42:01,109,1.0054,1.005,1.0048,1.0056
04-11-2010 06:43:01,75,1.0054,1.0054,1.005,1.0056
04-11-2010 06:44:01,100,1.0054,1.0054,1.005,1.0057
04-11-2010 06:45:01,176,1.0054,1.0054,1.0048,1.0056
04-11-2010 06:46:01,167,1.0054,1.0053,1.0051,1.0055
04-11-2010 06:47:01,107,1.0054,1.0054,1.0049,1.0056
04-11-2010 06:48:01,196,1.0053,1.0056,1.0051,1.0058
04-11-2010 06:49:01,270,1.0055,1.0056,1.0051,1.0059
04-11-2010 06:50:01,173,1.0056,1.0052,1.0051,1.0059
04-11-2010 06:51:01,299,1.0057,1.0054,1.0049,1.0058
04-11-2010 06:52:01,147,1.0049,1.0053,1.0047,1.0056
04-11-2010 06:53:01,161,1.0053,1.0056,1.005,1.0058
04-11-2010 06:54:01,130,1.0056,1.0054,1.0051,1.0059
04-11-2010 06:55:01,121,1.0058,1.0056,1.0051,1.0059
04-11-2010 06:56:01,153,1.0056,1.0057,1.0051,1.0059
04-11-2010 06:57:01,83,1.0057,1.0057,1.0052,1.0059
04-11-2010 06:58:01,199,1.0057,1.0057,1.0052,1.006
04-11-2010 06:59:01,200,1.0058,1.0061,1.0054,1.0063
04-11-2010 07:00:01,358,1.0062,1.0062,1.0054,1.0064
04-11-2010 07:01:01,274,1.0062,1.0063,1.0057,1.0065
04-11-2010 07:02:01,240,1.0062,1.006,1.0056,1.0064
04-11-2010 07:03:01,194,1.006,1.0062,1.0055,1.0064
04-11-2010 07:04:01,411,1.0062,1.0064,1.0057,1.0067
04-11-2010 07:05:01,327,1.0063,1.0063,1.0057,1.0066
04-11-2010 07:06:01,337,1.0063,1.0063,1.0058,1.0066
04-11-2010 07:07:01,193,1.0062,1.0064,1.0059,1.0066
04-11-2010 07:08:01,267,1.0064,1.0063,1.0056,1.0066
04-11-2010 07:09:01,328,1.0064,1.0061,1.0056,1.0066
04-11-2010 07:10:01,339,1.0061,1.006,1.0056,1.0064
04-11-2010 07:11:01,230,1.0061,1.0061,1.0055,1.0063
04-11-2010 07:12:01,196,1.0061,1.0056,1.0054,1.0063
04-11-2010 07:13:01,277,1.006,1.0056,1.0052,1.0061
04-11-2010 07:14:01,180,1.0057,1.0056,1.0053,1.0059
04-11-2010 07:15:01,176,1.0057,1.0056,1.005,1.0058
04-11-2010 07:16:01,226,1.0055,1.0052,1.0048,1.0057
04-11-2010 07:17:01,342,1.0051,1.0052,1.0045,1.0054
04-11-2010 07:18:01,260,1.005,1.0053,1.0046,1.0054
04-11-2010 07:19:01,177,1.0053,1.0053,1.0048,1.0056
04-11-2010 07:20:01,145,1.0054,1.0052,1.0048,1.0056
04-11-2010 07:21:01,251,1.0053,1.0056,1.0049,1.0057
04-11-2010 07:22:01,167,1.0055,1.0055,1.005,1.0058
04-11-2010 07:23:01,180,1.0055,1.0055,1.0051,1.0057
04-11-2010 07:24:01,300,1.0056,1.0052,1.0047,1.0057
04-11-2010 07:25:01,233,1.0052,1.0052,1.0047,1.0055
04-11-2010 07:26:01,304,1.0051,1.005,1.0045,1.0053
04-11-2010 07:27:01,386,1.0049,1.0049,1.0043,1.0052
04-11-2010 07:28:01,406,1.0048,1.0047,1.0043,1.0053
04-11-2010 07:29:01,493,1.0051,1.0046,1.0043,1.0054
04-11-2010 07:30:01,384,1.0047,1.0042,1.0037,1.005
04-11-2010 07:31:01,322,1.0043,1.0043,1.0038,1.0046
04-11-2010 07:32:01,203,1.0043,1.0043,1.0039,1.0045
04-11-2010 07:33:01,305,1.0044,1.0044,1.0039,1.0046
04-11-2010 07:34:01,194,1.0044,1.0044,1.0038,1.0046
04-11-2010 07:35:01,445,1.0044,1.0051,1.0041,1.0052
04-11-2010 07:36:01,373,1.0051,1.0052,1.0043,1.0055
04-11-2010 07:37:01,309,1.0051,1.0052,1.0046,1.0054
04-11-2010 07:38:01,265,1.0051,1.0052,1.0046,1.0054
04-11-2010 07:39:01,352,1.0052,1.0051,1.0046,1.0054
04-11-2010 07:40:01,368,1.0052,1.0051,1.0046,1.0054
04-11-2010 07:41:01,311,1.0052,1.0048,1.0044,1.0053
04-11-2010 07:42:01,504,1.0048,1.0048,1.0043,1.0052
04-11-2010 07:43:01,298,1.0049,1.0046,1.0043,1.0052
04-11-2010 07:44:01,266,1.0046,1.0046,1.0041,1.005
04-11-2010 07:45:01,296,1.0046,1.0045,1.0042,1.0049
04-11-2010 07:46:01,295,1.0046,1.0047,1.004,1.0049
04-11-2010 07:47:01,254,1.0046,1.0045,1.004,1.0049
04-11-2010 07:48:01,338,1.0045,1.0045,1.0038,1.0047
04-11-2010 07:49:01,198,1.0044,1.0045,1.0041,1.0047
04-11-2010 07:50:01,255,1.0045,1.0048,1.004,1.0049
04-11-2010 07:51:01,203,1.0047,1.0048,1.0043,1.005
04-11-2010 07:52:01,307,1.0048,1.0048,1.0043,1.0051
04-11-2010 07:53:01,376,1.0048,1.0046,1.0043,1.0053
04-11-2010 07:54:01,467,1.0049,1.0052,1.0044,1.0054
04-11-2010 07:55:01,440,1.0052,1.0051,1.0047,1.0054
04-11-2010 07:56:01,209,1.0051,1.0049,1.0047,1.0054
04-11-2010 07:57:01,189,1.0049,1.005,1.0045,1.0053
04-11-2010 07:58:01,247,1.0051,1.005,1.0044,1.0052
04-11-2010 07:59:01,322,1.0051,1.0049,1.0045,1.0053
04-11-2010 08:00:01,441,1.005,1.005,1.0045,1.0053
04-11-2010 08:01:01,655,1.0052,1.0052,1.0046,1.0057
04-11-2010 08:02:01,424,1.0056,1.0055,1.005,1.0058
04-11-2010 08:03:01,545,1.0056,1.0059,1.005,1.0061
04-11-2010 08:04:01,443,1.0055,1.0054,1.005,1.0061
04-11-2010 08:05:01,460,1.0055,1.0058,1.0053,1.0061
04-11-2010 08:06:01,453,1.0057,1.0059,1.0052,1.0062
04-11-2010 08:07:01,456,1.0058,1.0062,1.0053,1.0064
04-11-2010 08:08:01,385,1.0062,1.006,1.0056,1.0064
04-11-2010 08:09:01,310,1.0062,1.0062,1.0056,1.0065
04-11-2010 08:10:01,558,1.0062,1.0071,1.0057,1.0072
04-11-2010 08:11:01,552,1.007,1.0068,1.0059,1.0072
04-11-2010 08:12:01,320,1.0068,1.0067,1.0063,1.007
04-11-2010 08:13:01,273,1.0067,1.0063,1.006,1.0069
04-11-2010 08:14:01,368,1.0064,1.0069,1.0061,1.0071
04-11-2010 08:15:01,394,1.0069,1.0071,1.0061,1.0073
04-11-2010 08:16:01,392,1.007,1.0069,1.0064,1.0073
04-11-2010 08:17:01,270,1.0069,1.0068,1.0064,1.0072
04-11-2010 08:18:01,426,1.0069,1.0068,1.0062,1.0071
04-11-2010 08:19:01,318,1.0069,1.0071,1.0062,1.0072
04-11-2010 08:20:01,505,1.007,1.0072,1.0065,1.0075
04-11-2010 08:21:01,482,1.0072,1.0071,1.0065,1.0074
04-11-2010 08:22:01,414,1.007,1.0069,1.0064,1.0072
04-11-2010 08:23:01,311,1.0069,1.0071,1.0065,1.0074
04-11-2010 08:24:01,553,1.0073,1.0076,1.0068,1.0078
04-11-2010 08:25:01,448,1.0075,1.0075,1.0071,1.0079
04-11-2010 08:26:01,297,1.0075,1.0076,1.007,1.0078
04-11-2010 08:27:01,364,1.0076,1.0078,1.0071,1.008
04-11-2010 08:28:01,508,1.0078,1.008,1.0074,1.0083
