"2009-01-16","Canada","2","18","2"
"2009-01-16","Chile","1","2","0"
"2009-01-16","Czech Republic","12","35","5"
"2009-01-16","Germany","2","8","2"
"2009-01-16","India","2","2","2"
"2009-01-16","Iran","2","2","2"
"2009-01-16","Mexico","1","1","1"
"2009-01-16","Slovakia","1","2","1"
"2009-01-16","United Kingdom","13","45","12"
"2009-01-16","United States","27","122","17"
"2009-01-16","Vietnam","1","4","1"
"2009-01-17","Czech Republic","5","6","3"
"2009-01-17","India","3","7","3"
"2009-01-17","Nigeria","1","1","1"
"2009-01-17","Romania","2","2","2"
"2009-01-17","United Kingdom","5","8","3"
"2009-01-17","United States","9","31","5"
"2009-01-18","Czech Republic","7","21","5"
"2009-01-18","France","1","5","1"
"2009-01-18","Netherlands","1","2","1"
"2009-01-18","Sweden","1","1","1"
"2009-01-18","Turkey","1","3","1"
"2009-01-18","United Kingdom","1","3","1"
"2009-01-18","United States","9","19","6"
"2009-01-19","Czech Republic","15","28","5"
"2009-01-19","France","2","4","0"
"2009-01-19","Germany","1","4","1"
"2009-01-19","India","3","6","2"
"2009-01-19","Malaysia","1","1","1"
"2009-01-19","Mexico","1","1","1"
"2009-01-19","New Zealand","1","1","1"
"2009-01-19","Pakistan","1","5","1"
"2009-01-19","Russia","1","1","1"
"2009-01-19","Slovakia","1","2","1"
"2009-01-19","South Africa","1","1","1"
"2009-01-19","United Kingdom","5","13","4"
"2009-01-19","United States","6","19","6"
"2009-01-19","Vietnam","3","3","1"
"2009-01-20","Canada","1","5","1"
"2009-01-20","Czech Republic","18","67","10"
"2009-01-20","France","3","16","2"
"2009-01-20","Germany","1","6","1"
"2009-01-20","New Zealand","1","1","0"
"2009-01-20","South Korea","1","13","1"
"2009-01-20","Spain","1","3","1"
"2009-01-20","United Kingdom","2","5","2"
"2009-01-20","United States","25","74","18"
"2009-01-21","Australia","1","1","0"
"2009-01-21","Austria","1","1","1"
"2009-01-21","Belgium","2","4","2"
"2009-01-21","Canada","1","1","1"
"2009-01-21","Czech Republic","28","86","15"
"2009-01-21","France","2","3","1"
"2009-01-21","Germany","3","9","3"
"2009-01-21","India","3","20","3"
"2009-01-21","Israel","2","4","2"
"2009-01-21","Italy","1","1","1"
"2009-01-21","Mexico","1","1","1"
"2009-01-21","Philippines","1","1","1"
"2009-01-21","Portugal","1","2","1"
"2009-01-21","Slovakia","1","3","1"
"2009-01-21","South Africa","1","1","1"
"2009-01-21","Spain","1","1","1"
"2009-01-21","Turkey","1","4","1"
"2009-01-21","United Kingdom","15","67","14"
"2009-01-21","United States","50","187","39"
"2009-01-22","Canada","1","2","1"
"2009-01-22","Czech Republic","24","62","13"
"2009-01-22","Germany","1","1","1"
"2009-01-22","India","1","1","1"
"2009-01-22","Portugal","1","3","1"
"2009-01-22","Slovakia","1","3","1"
"2009-01-22","Slovenia","2","4","1"
"2009-01-22","Spain","1","1","0"
"2009-01-22","United Kingdom","5","19","2"
"2009-01-22","United States","28","87","22"
"2009-01-23","Canada","1","1","0"
"2009-01-23","Czech Republic","18","37","8"
"2009-01-23","Estonia","5","9","5"
"2009-01-23","Germany","1","2","0"
"2009-01-23","Italy","1","3","1"
"2009-01-23","Malaysia","1","4","1"
"2009-01-23","Netherlands","1","6","1"
"2009-01-23","Portugal","1","2","0"
"2009-01-23","Slovakia","2","2","1"
"2009-01-23","Sweden","1","1","1"
"2009-01-23","Thailand","1","1","1"
"2009-01-23","Ukraine","1","4","0"
"2009-01-23","United Kingdom","4","8","4"
"2009-01-23","United States","21","74","16"
"2009-01-24","Australia","1","1","1"
"2009-01-24","Czech Republic","12","26","5"
"2009-01-24","France","1","7","1"
"2009-01-24","Netherlands","1","5","1"
"2009-01-24","Romania","1","1","0"
"2009-01-24","Slovenia","2","4","1"
"2009-01-24","United Kingdom","1","1","1"
"2009-01-24","United States","9","19","7"
"2009-01-24","Vietnam","1","2","0"
"2009-01-25","Bangladesh","1","1","1"
"2009-01-25","Canada","1","1","1"
"2009-01-25","Czech Republic","6","9","0"
"2009-01-25","Germany","1","1","1"
"2009-01-25","Ireland","1","6","1"
"2009-01-25","Israel","5","17","3"
"2009-01-25","Netherlands","2","4","2"
"2009-01-25","Portugal","1","1","1"
"2009-01-25","Romania","1","1","1"
"2009-01-25","Russia","1","1","1"
"2009-01-25","Slovenia","1","4","0"
"2009-01-25","Switzerland","1","1","1"
"2009-01-25","United States","9","15","7"
"2009-01-26","Canada","3","4","3"
"2009-01-26","Czech Republic","6","22","5"
"2009-01-26","Denmark","1","1","1"
"2009-01-26","France","1","3","1"
"2009-01-26","Hungary","1","2","1"
"2009-01-26","Ireland","1","1","1"
"2009-01-26","Israel","2","2","1"
"2009-01-26","Japan","1","1","1"
"2009-01-26","Netherlands","1","7","0"
"2009-01-26","New Zealand","1","1","1"
"2009-01-26","Slovenia","1","4","0"
"2009-01-26","United Kingdom","8","20","7"
"2009-01-26","United States","27","134","16"
"2009-01-27","Australia","1","4","1"
"2009-01-27","Brazil","1","7","1"
"2009-01-27","Canada","1","3","1"
"2009-01-27","Czech Republic","15","58","12"
"2009-01-27","France","3","9","2"
"2009-01-27","Germany","2","6","2"
"2009-01-27","Ireland","2","8","2"
"2009-01-27","Italy","1","4","1"
"2009-01-27","Morocco","1","1","1"
"2009-01-27","United Kingdom","2","3","2"
"2009-01-27","United States","42","167","27"
"2009-01-28","Brazil","3","5","0"
"2009-01-28","Canada","3","7","2"
"2009-01-28","Czech Republic","21","58","9"
"2009-01-28","France","1","1","1"
"2009-01-28","Germany","2","8","1"
"2009-01-28","Israel","2","6","2"
"2009-01-28","Spain","1","5","1"
"2009-01-28","United Kingdom","3","39","1"
"2009-01-28","United States","22","61","14"
"2009-01-29","Australia","1","3","1"
"2009-01-29","Canada","1","1","0"
"2009-01-29","Czech Republic","12","23","7"
"2009-01-29","United Kingdom","5","10","5"
"2009-01-29","United States","22","62","16"
"2009-01-30","Canada","2","8","2"
"2009-01-30","Czech Republic","12","40","9"
"2009-01-30","France","1","5","0"
"2009-01-30","Malaysia","1","3","1"
"2009-01-30","Russia","3","3","2"
"2009-01-30","Slovakia","4","4","4"
"2009-01-30","United States","22","63","18"
"2009-01-31","Belarus","1","1","1"
"2009-01-31","Czech Republic","6","12","4"
"2009-01-31","Mexico","1","1","1"
"2009-01-31","United Kingdom","1","1","1"
"2009-01-31","United States","10","31","6"
